Job ID,Title,Company,Location,Category,Subcategory,Function,Type,Level,Min Salary,Max Salary,Salary Negotiation,Min Experience,Max Experience,Fresh Graduate,SMA/SMK/STM,Diploma/D1/D2/D3,Sarjana/S1,Master/S2,Doctor/S3,Posted Date,Description,Skill_Set,Link
15784453,Sales & Marketing Executive,Woodlux Indonesia,Remote,Sales / Penjualan,E-Commerce & Marketplace,Sales Executive,Full Time,Staff / Officer,3000000,4000000,0,1,2,0,1,1,0,0,0,2025-07-09 16:00:00,"Woodlux Indonesia, perusahaan yang bergerak di bidang panel dinding dekoratif untuk interior dan eksterior, sedang mencari talenta-talenta terbaik untuk bergabung dan berkembang bersama kami.

Tanggung Jawab Pekerjaan :
1. Mencari klien baru ( kunjungan ke proyek, pameran building material, Meeting klien, membalas chat klien di marketplace)
2. Survey ke lokasi pemasangan ( cek ukuran, memantau tukang saat pemasangan, mendokumentasikan pemasangan)
3. Membuat konten pemasaran.

Keahlian :
1. Memiliki kemampuan komunikasi yang baik dan dapat memasarkan produk dengan baik
2. Menguasai google office (google doc, google sheets,etc)
3. Skill fotografi untuk mendokumentasikan pemasangan atau membuat konten
3. Memiliki latar belakang dalam interior atau arsitektur adalah tambahan
4. Familiar dengan media sosial dan platform e-commerce menjadi keuntungan tambahan

Kualifikasi :
- Bisa mengendarai sepeda motor dan punya SIM C
- Lulusan SMA/SMK/Diploma atas setaranya
- Pengalaman di bidang sales, interior design, atau arsitektur merupakan nilai tambah
- Bisa berbahasa Inggris

Waktu Bekerja :
Jam 9 - 16.00, Senin - Jumat. Jam 9 - 14.00 Sabtu

Insentif :
Ada komisi penjualan dan kerja fleksibel bisa dari kantor maupun dari rumah.","['Good Communication Skills', 'Products', 'Google Office Google Doc', 'Google Sheets', 'Photographic Skills', 'Installation', 'Content', 'Background', 'Interior', 'Architecture', 'Social Media', 'Ecommerce Platforms', 'Additional Advantage']",https://www.loker.id/penjualan/e-commerce/sales-marketing-executive-woodlux-indonesia-surabaya.html
10845809,Teknisi Listrik,PT Bintang Lestari Sejahtera,Tangerang,Teknik,Teknik Elektro / Elektronika,Teknisi Listrik,Full Time,Junior / Entry Level,,,1,1,2,0,1,0,0,0,0,2025-07-09 16:00:00,"PT. Bintang Lestari Sejahtera adalah perusahaan yang bergerak di bidang industri dan alat berat. Kami membuka peluang bagi tenaga teknisi muda yang ingin berkembang bersama kami untuk mengisi posisi Teknisi Listrik, Penempatan kerja : Tigaraksa Cikupa

Tanggung Jawab Pekerjaan :
- Mengecek kondisi mesin dan peralatan
- Memperbaiki mesin dan alat berat
- Melakukan perbaikan dan instalasi panel listrik
- Menganalisis dan menangani kerusakan teknis
- Menyusun laporan hasil pekerjaan secara berkala

Keahlian :
- Memahami wiring diagram
- Membetulkan mesin
- Memahami jalur kelistrikan

Kualifikasi :
- Pendidikan SMK sesuai jurusan (Kelistrikan)
- Pengalaman minimal 1 tahun","['Wiring Diagram', 'Engine', 'Electricity Path']",https://www.loker.id/teknik/elektro/teknisi-listrik-pt-bintang-lestari-sejahtera-tangerang.html
15784694,Teknisi Gedung,PT Dana Purna Investama,Surabaya,Teknik,Teknik Elektro / Elektronika,Teknisi Gedung,Full Time,Staff / Officer,4000000,5000000,0,1,2,0,1,1,1,0,0,2025-07-09 15:52:00,"PT. Dana Purna Investama membuka peluang karier sebagai Teknisi Gedung MEP dan HVAC. Posisi ini bertanggung jawab dalam memastikan seluruh sistem mekanikal, elektrikal, dan tata udara di gedung bertingkat berjalan optimal dan sesuai standar operasional. Cocok untuk kandidat yang terampil di bidang teknis dan siap bekerja secara profesional.

Tanggung Jawab Pekerjaan :
- Memasang dan memperbaiki sistem listrik, AC, dan perpipaan.
- Melakukan perawatan rutin pada instalasi listrik, mesin pendingin, dan saluran air.
- Menangani gangguan atau kerusakan teknis di gedung.
- Memastikan semua sistem berjalan aman dan sesuai standar.

Keahlian :
- Menguasai sistem listrik
- Memahami Fungsi Utility Gedung bertingkat seperti : Mekanikal, Elektrikal, MVAC, HVAC, LVMDP, Travo, Genset, Plumbing, & STP

Kualifikasi :
• Pendidikan Min. STM/SMK, D3 Sederajat Jurusan Teknik Elektro, Mekanikal, Elektrikal, Listrik, Tata Udara.
• Pengalaman minimal 1 Tahun sebagai Teknisi Gedung betingkat","['Electric System', 'Function', 'Multi -Storey Buildings', 'Mechanical Electrical Mvac Hvac', 'Lvmdp', 'Travo Genset Plumbing', 'Stp']",https://www.loker.id/teknik/elektro/teknisi-gedung-pt-dana-purna-investama-surabaya-2.html
15784528,Purchasing Export Import,PT Alpine Cool Utama,Jakarta Barat,Transportasi & Logistik,Ekspor Impor,Staff Purchasing,Contract,Staff / Officer,5000000,6000000,0,1,5,0,1,1,1,0,0,2025-07-09 15:40:00,"PT Alpine Cool Utama membuka kesempatan bagi profesional berpengalaman untuk bergabung sebagai Purchasing Export Import. Posisi ini berfokus pada pengelolaan dokumen ekspor-impor, pencarian vendor terpercaya, serta pelaporan kegiatan operasional. Dibutuhkan kemampuan koordinasi, negosiasi, dan analisis data yang kuat.

Tanggung Jawab Pekerjaan :
1. Mengelola dan memproses dokumen ekspor-impor secara akurat
2. Melakukan pencarian dan evaluasi vendor dalam maupun luar negeri
3. Menyusun laporan harian dan mingguan kegiatan pembelian
4. Berkoordinasi dengan tim internal dan pihak eksternal terkait pengiriman
5. Menghitung dan menyiapkan dokumen PIB sesuai regulasi
6. Melakukan analisis dan negosiasi harga pembelian

Keahlian :
1.Memahami prosedur dan perizinan ekspor-impor
2.Mampu menghitung dan mengelola PIB
3.Menguasai Bahasa Inggris secara aktif
4.Menguasai Microsoft Excel dan pelaporan data
5.Kemampuan negosiasi dan komunikasi bisnis

Kualifikasi :
- Berpengalaman dalam bidang ekspor & impor minimal 2 tahun

Waktu Bekerja :
Senin - Jumat : Jam 08.30 - 18.00","['Procedures', 'Licensing', 'Exportors', 'Pib', 'English', 'Microsoft Excel', 'Data Reporting', 'Ability', 'Business Communication']",https://www.loker.id/transportation-logistics/ekspor-impor/purchasing-export-import-pt-alpine-cool-utama-jakarta-barat.html
15784441,Staff Operasional,PT Ored Ecommerce Indonesia,Jakarta Utara,Transportasi & Logistik,Packing,Staff Operasional,Full Time,Junior / Entry Level,2000000,3000000,0,1,2,1,1,0,0,0,0,2025-07-09 15:33:00,"PT. ORED ECOMMERCE INDONESIA merupakan perusahaan Online Store yang berbasis di Jakarta Utara. Kami bekerja sama dengan berbagai Market Place terkemuka, antara lain: Shopee, Tokopedia, Bukalapak, Lazada, Blibli, Dekoruma, Qoo10, Ilotte, dan Blanja.com. Dengan pengalaman kami dalam industri e-commerce, kami menyediakan berbagai produk yang berkualitas dan memudahkan pelanggan dalam berbelanja online.

Tanggung Jawab Pekerjaan :
- Mengepak produk sesuai standar perusahaan agar aman dan rapi sebelum dikirim ke pelanggan.
- Melakukan pengecekan dan pencatatan jumlah persediaan barang secara rutin untuk memastikan data stok sesuai antara fisik dan sistem.
- Menyiapkan dan mengatur pesanan pelanggan mulai dari pengecekan barang, pencatatan, hingga siap kirim.
- Mencatat setiap barang yang masuk dan keluar ke dalam sistem administrasi gudang secara akurat dan tepat waktu.
- Menjaga kebersihan dan kerapian area kerja (terutama gudang dan area packing) agar tetap higienis dan nyaman digunakan.

Keahlian :
- Mampu packing dengan cepat
- Bisa menghandle pekerjaan gudang
- Basic Komputer

Kualifikasi :
- Pendidikan Minimal SMK / Sederajat
- Memiliki pengalaman gudang & packing lebih diutamakan
- Fresh Graduate welcome

Waktu Bekerja :
Senin - Sabtu : 08.00 - 17.00","['Warehouse Work', 'Basic Computer']",https://www.loker.id/transportation-logistics/packing/staff-operasional-pt-ored-ecommerce-indonesia-jakarta-utara.html
15784373,Human Resource General Affair (HRGA),PT Swabina Karya Indonesia Jakarta,Jakarta Utara,Human Resources,Staf HRD,Human Resource General Affair (HRGA),Full Time,Staff / Officer,,,1,3,5,0,0,0,1,0,0,2025-07-09 15:30:00,"PT. Swabina Karya Indonesia adalah perusahaan manufaktur dan eksportir yang bergerak di bidang batu alam. Kami membuka kesempatan berkarir bagi Anda yang kompeten dan berdedikasi tinggi untuk bergabung sebagai Staff HR/GA.

Tanggung Jawab Pekerjaan :
– Mengelola fasilitas gedung dan transportasi perusahaan.
– Mengelola absensi, penggajian, pinjaman karyawan, dan tunjangan.
– Melakukan tindakan disipliner terhadap pelanggaran kebijakan perusahaan.
– Mengoptimalkan pemanfaatan SDM secara efektif dan efisien.
– Membuat dan memelihara sistem HR yang mendukung operasional perusahaan.
– Memonitor dan mengevaluasi pengembangan serta kinerja SDM.
– Menyusun laporan pengembangan dan permasalahan SDM.
– Berkoordinasi dengan manajemen dalam pembuatan dan evaluasi peraturan perusahaan.
– Memahami dan menerapkan peraturan ketenagakerjaan dan aspek legalitas perusahaan.

Keahlian :
- Memahami peraturan ketenagakerjaan serta legalitas perusahaan
- Paham sistem /aplikasi karyawan dan Legalitas
- Terampil  Komputer dan Menguasai Ms. Office
- Memiliki K3, pelatihan P3K dan mampu dalam sertifikasi social audit (sedex, iso, bsci)

Kualifikasi :
- Pendidikan minimal S1
- Berpengalaman minimal 3 tahun di bidang HRD & GA
- Domisili di daerah Jakarta, Bekasi dan sekitarnya

Waktu Bekerja :
Jam 8:00 s.d 16:30 Senin s.d Jumat dan Sabtu 8:00 s.d 13:00

Tunjangan :
Uang Makan, Transport dan BPJS

Insentif :
Insentif/Bonus dan Uang Lembur","['Labor Regulations', 'Company Legality', 'System Application', 'Employee', 'Legality', 'Skilled Computer', 'Ms Office', 'K3', 'P3 K Training', 'Social Audit Sedex', 'Iso']",https://www.loker.id/human-resources/staf-hrd/human-resource-general-affair-hrga-pt-swabina-karya-indonesia-jakarta-jakarta-utara.html
15784331,Manager Marketing,PT Zhalova Karya Kreatif,Serang,Hospitality & Travel,Event & MICE,Manager Marketing,Full Time,Manager / Assistant Manager,8000000,9000000,0,1,5,0,0,0,1,0,0,2025-07-09 15:30:00,"PT Zhalova Karya Kreatif adalah perusahaan yang bergerak di bidang industri kreatif, khususnya layanan Wedding Organizer (WO), Event Organizer (EO), dan Make Up Artist (MUA). Kami sedang mencari Marketing Manager yang berpengalaman dan berorientasi pada hasil, untuk memperkuat strategi pemasaran dan meningkatkan jangkauan pasar kami di industri event & wedding.

Tanggung Jawab Pekerjaan :
- Merancang dan menjalankan strategi pemasaran untuk meningkatkan penjualan jasa WO, EO, dan MUA
- Melakukan pendekatan ke klien potensial dan membangun relasi jangka panjang
- Menganalisis tren pasar dan kebutuhan pelanggan untuk menyusun strategi yang efektif
- Menyusun laporan kinerja dan pencapaian target penjualan
- Bekerja sama dengan tim operasional dan kreatif untuk mendukung kelancaran proyek

Keahlian :
- Kemampuan komunikasi dan negosiasi yang baik
- Menguasai teknik pemasaran, baik offline maupun digital

Kualifikasi :
- Pendidikan minimal S1 (diutamakan dari jurusan Bisnis, Pemasaran, atau Komunikasi)
- Memiliki pengalaman minimal 1 tahun di industri Wedding atau Event
- Memiliki kendaraan pribadi","['Good Communication Skills', 'Negotiations', 'Marketing Techniques']",https://www.loker.id/hospitality-travel/event-mice/manager-marketing-pt-zhalova-karya-kreatif-serang.html
15784287,Staf Admin,Lawrette,Jakarta Barat,Sales / Penjualan,E-Commerce & Marketplace,Admin E-Commerce,Full Time,Staff / Officer,,,1,1,2,1,1,1,0,0,0,2025-07-09 15:29:00,"Lawrette membuka peluang bagi kamu yang teliti, komunikatif, dan menyukai dunia fashion anak-anak untuk bergabung sebagai Staf Administrasi!

Tanggung Jawab Pekerjaan :
- Mengelola administrasi harian dan laporan
- Mengoperasikan Ms. Word & Excel
- Mengelola marketplace & sosial media
- Menjawab pertanyaan pelanggan dengan cepat dan ramah
- Mendukung operasional toko online

Keahlian :
- Komunikatif
- Mampu menggunakan Ms. Office, Marketplace, dan Sosial Media
- Menyukai fashion anak-anak

Kualifikasi :
- Minimal pendidikan SMA/SMK
- Pengalaman sebagai admin online shop menjadi nilai plus","['Ms Office', 'Marketplace', 'Social Media', 'Childrens', 'Fashion']",https://www.loker.id/penjualan/e-commerce/staf-admin-lawrette-jakarta-barat.html
15783888,Content Creator,Voste,Semarang,Marketing / Pemasaran,Content Marketing,Content Creator,Full Time,Staff / Officer,,,1,1,5,0,1,1,1,0,0,2025-07-09 15:26:00,"VOSTE membuka peluang bagi individu kreatif dan dinamis untuk bergabung sebagai Content Creator. Anda akan bertanggung jawab menciptakan konten menarik dan relevan untuk berbagai platform digital, sekaligus menjaga identitas visual dan komunikasi brand di media sosial.

Tanggung Jawab Pekerjaan :
- Membuat konten kreatif untuk media sosial (teks, foto, dan video)
- Membuat konten untuk kebutuhan ads
- Mengikuti tren media sosial dan mengimplementasikannya dalam strategi konten
- Menganalisis performa konten dan memberikan rekomendasi peningkatan
- Mengelola akun media sosial dan membangun interaksi dengan audiens
- Mengikuti dan memahami gaya komunikasi brand dan target audiens

Keahlian :
- Kreatif dalam merancang hook yang memancing rasa penasaran, emosional, atau viral
- Terampil dalam membuat dan mengedit foto/video (menggunakan tools seperti Canva, CapCut, Adobe, dsb)
- Berpenampilan menarik & percaya diri di depan kamera
- Memiliki skill copywriting
- Menguasai produksi visual & editing foto & video
- Paham algoritma media sosial

Kualifikasi :
- Pengalaman sebagai Content Creator atau posisi serupa minimal 1 tahun (lebih disukai)
- Berpengalaman dalam produksi visual (foto & video)
- Mampu bekerja secara mandiri maupun dalam tim dengan deadline ketat","['Hooks', 'Curiosity', 'Photosvideos', 'Tools', 'Canva', 'Capcut', 'Adobe', 'Camera', 'Copywriting Skill', 'Video Editing Production', 'Social Media Algorithms']",https://www.loker.id/pemasaran/content-marketing/content-creator-voste-semarang.html
15784563,Juru Masak / Koki Bakmi,Bakmi Keriting Singa Cab Tangerang,Tangerang,Restaurant,Koki / Chef,Koki / Chef,Full Time,Staff / Officer,3000000,4000000,0,1,2,1,1,0,0,0,0,2025-07-09 15:24:00,"Bakmi Keriting Singa membuka cabang baru di Tangerang saat ini sedang mencari kandidat yang rajin, disiplin, dan suka bekerja dalam tim untuk bergabung sebagai Juru Masak Bakmi ( non halal ) yang bertanggung jawab untuk memasak pesanan klien

Tanggung Jawab Pekerjaan :
- Memasak sesuai SOP dan menjaga konsistensi rasa
- Memastikan kualitas hasil masakan sesuai standar restoran
- Mencuci peralatan dapur dan mangkok setelah digunakan
- Menjaga kebersihan area dapur secara menyeluruh
- Bertanggung jawab atas kebersihan dan kerapihan tempat kerja

Keahlian :
- Kemampuan memasak
- Mampu bekerja sama dalam tim

Kualifikasi :
- Pendidikan minimal SMA/SMK
- Bersedia kerja shift malam & akhir pekan

Tunjangan :
Tersedia uang makan atau tempat tinggal (opsional, di luar gaji pokok).","['Cooking Ability', 'Team']",https://www.loker.id/restaurant/koki/juru-masak-koki-bakmi-bakmi-keriting-singa-cab-tangerang-tangerang.html
15783958,Host Live Streaming,Voste,Semarang,Sales / Penjualan,E-Commerce & Marketplace,Host Live Streaming,Part Time,Staff / Officer,,,1,1,5,0,1,1,1,0,0,2025-07-09 15:23:00,"VOSTE membuka kesempatan bagi individu yang percaya diri dan komunikatif untuk bergabung sebagai Host Live. Posisi ini akan bertanggung jawab dalam menyampaikan promosi produk secara interaktif melalui siaran langsung di berbagai platform e-commerce dan media sosial. Peran ini sangat cocok bagi Anda yang menyukai dunia digital dan konten kreatif.

Tanggung Jawab Pekerjaan :
1. Live streaming di TikTok, Shopee Live, dan Instagram Live
2. Menyampaikan informasi produk secara menarik, interaktif, dan persuasif
3. Membangun komunikasi aktif dengan audiens melalui komentar dan sesi Q&A
4. Menjaga sikap profesional dan performa selama siaran langsung

Keahlian :
- Public speaking dan komunikasi persuasif
- Paham teknik siaran langsung di platform digital
- Mampu membangun engagement dengan audiens
- Kreatif dalam membuat konten dan storytelling produk
- Paham cara membuat hook yang menarik di awal live agar penonton tertarik untuk stay
- Mampu menjelaskan produk dengan jelas, persuasif, dan menyenangkan

Kualifikasi :
- Percaya diri berbicara di depan kamera dan memiliki kemampuan komunikasi yang baik
- Pengalaman sebagai host live streaming, pembawa acara, atau posisi serupa diutamakan
- Diutamakan memiliki pengalaman live di TikTok/Shopee/Instagram
- Fleksibel terhadap jadwal live (terutama saat peak hour: malam, weekend, campaign day)","['Public Speaking', 'Persuasive Communication', 'Live Broadcast Techniques', 'Digital Platforms', 'Engagement', 'Audience', 'Product Content', 'Storytelling', 'Interesting Hook', 'Beginning', 'Audience', 'Product']",https://www.loker.id/penjualan/e-commerce/host-live-streaming-voste-semarang.html
15784184,Sales Corporate,PT Mandiri Artha Solusi,Bekasi,Sales / Penjualan,Konsultan Penjualan,Sales Officer,Contract,Junior / Entry Level,,,1,1,2,0,1,1,0,0,0,2025-07-09 14:41:00,"PT. Mandiri Artha Solusi merupakan perusahaan yang bergerak dalam bidang IT, saat ini kami membuka lowongan kerja untuk mengisi posisi sebagai Sales Corporate

Tanggung Jawab Pekerjaan :
1. Membuat laporan hasil follow up calon pelanggan dan pelanggan yang sudah ada untuk dijaga dan diupdate kembali kebutuhannya untuk menciptakan penjualan
2. Mempelajari Alur bisnis produknya dengan cepat dan sangat baik (memahami ROI dan atau BEP atas nilai unit perangkat yang akan dibeli oleh user)
3. Menggali informasi yang banyak dan lebih dalam terkait kapasitas produksi, pemakaian konsumable, kemampuan financial user dan atau rencana pembelian unit produksi
4. Menjadi konsultan yang baik dengan memposisikan diri agar bisa memberikan solusi
5. Mencapai target penjualan yang sudah ditentukan dengan baik

Keahlian :
1. Memiliki kemampuan negosiasi yang baik
2. Memiliki kemampuan yang cepat dalam mempelajari produk2
3. Menguasai produk dengan cepat
4. Memiliki kemampuan public speaking yang bagus

Kualifikasi :
1. Pendidikan minimal SMA sederajad
2. Memiliki pengalaman min 1 tahun di bidang penjualan
3. Memiliki kendaraan sendiri minimal motor dan memiliki SIM C

Waktu Bekerja :
Senin - Jumat, Pukul 08.30 s/d 17.30

Tunjangan :
1. Tunjangan Jamsostek
2. Tunjangan Transportasi
3. Tunjangan Kendaraan
4. Tunjangan Uang Makan
5. Tunjangan Kendaraan
6. Tunjangan lnsentif /Komisi
7. Tunjangan Kerajinan
8. Tunjangan BPJS Kesehatan

Insentif :
Komisi saat mencapai target penjualan","['Good Negotiation Capabilities', 'Fast Ability', 'Products', 'Product', 'Good Public Speaking Capabilities']",https://www.loker.id/penjualan/konsultan-penjualan/sales-corporate-pt-mandiri-artha-solusi-bekasi-2.html
15784063,Manajer Operasional,PT Toei Techno International Indonesia,Cikarang,Administrasi,Manajemen Perkantoran,Manager Operasional,Full Time,Manager / Assistant Manager,10000000,12000000,0,1,5,0,0,0,1,0,0,2025-07-09 14:38:00,"PT. Toei Techno International Indonesia membuka lowongan untuk posisi Manager Operasional khusus untuk ruang lingkup Wahana Permainan / Playground yang akan di tempatkan di Area Cikarang, Bekasi.

Tanggung Jawab Pekerjaan :
1. Mengembangkan dan mengimplementasi strategi proses bisnis dan operasional dalam ruang lingkup bisnis wahana permainan.
2. Meningkatkan efesiensi operasional dan produktifitas dalam ruang lingkup bisnis wahana permainan..
3. Mengatur sumber daya, termasuk personil, material, dan perlengkapan wahana permainan.
4. Memastikan secara keseluruhan sesuai dengan aturan dan standard yang ada.
5. Memonitoring dan menganalisa pelaksanaan secara operasional.
6. Mengindentifikasi dan menyelesaikan permasalahan operasional.
7. Menyusun jadwal kerja, mengatur shift, memastikan wahana berjalan sesuai SOP.
8. Mengelola stok suku cadang, perlengkapan permainan, dan fasilitas pendukung.

Keahlian :
- Mengetahui standar keselamatan (misalnya: SNI, ISO, atau regulasi lokal) dan menerapkannya untuk mencegah kecelakaan.
- Mampu memahami kebutuhan perawatan berkala untuk mesin, arena bermain, dan peralatan anak.

Kualifikasi :
1. Memiliki pengalaman menjadi Manager Operasional di wahana permainan / playground minimal 1 tahun.
2. Min S1 Management, Bisnis, atau bidang lainnya yang terkait.
3. Memiliki pengalaman organisasi dan keterampilan komunikasi yang baik.
4. Bersedia bekerja di akhir pekan dan hari libur.

Waktu Bekerja :
Flexible / Sesuai kebutuhan operasional (Bisa dinegosisasikan)","['Safety Standards', 'Sni', 'Iso', 'Local Regulations', 'Accidents', 'Needs', 'Regular Maintenance', 'Machines', 'Playgrounds', 'Childrens', 'Equipment']",https://www.loker.id/administrasi/manajemen-perkantoran/manajer-operasional-pt-toei-techno-international-indonesia-cikarang.html
15784023,Sales Executive B2B (E-Materai),PT Datanet Indomedia,Jakarta Pusat,Sales / Penjualan,Konsultan Penjualan,Sales B2B,Full Time,Staff / Officer,,,1,1,2,0,0,1,1,0,0,2025-07-09 14:33:00,"Kami sedang mencari Sales Executive B2B yang berpengalaman dan bersemangat untuk bergabung dengan tim kami dalam memperluas jangkauan pasar dan memperkuat posisi kami dalam melakukan penjualan E-Meteria. Jika Anda memiliki semangat yang tinggi dan pemikiran yang strategis, serta terbiasa membangun hubungan bisnis jangka panjang dengan customer.  Posisi ini tepat untuk Anda!

Tanggung Jawab Pekerjaan :
• Mencapai target penjualan bulanan dan tahunan.
• Mengembangkan dan menjalankan strategi pengembangan area sesuai potensi pasar..
• Melakukan pendekatan strategis kepada pelanggan yang menjadi target dan menawarkan produk E-Meterai
• Membangun dan menjaga hubungan jangka panjang dengan klien untuk memastikan kepuasan dan loyalitas  pelanggan.
• Memperkenalkan produk baru secara berkala untuk mendukung inovasi dan pertumbuhan bisnis klien.
• Berupaya meningkatkan nilai transaksi pelanggan secara konsisten melalui pendekatan upselling dan cross- selling.

Keahlian :
•Memiliki kemampuan negosiasi dan orientasi solusi untuk mencapai kesepakatan yang saling menguntungkan.
•Terbiasa membangun dan menjalin hubungan baik dengan klien dalam jangka panjang (relationship building).
•Memiliki kemampuan analisis data dasar untuk memahami kebutuhan prospek dan klien.
•Terbiasa melakukan telemarketing atau cold outreach via WhatsApp, telepon, atau direct message (DM).

Kualifikasi :
•Pendidikan minimal Diploma.
•Minimal pengalman 1  tahun sebagai Sales menangani segmen B2B
•Memiliki SIM C/A yang masih berlaku

Waktu Bekerja :
Senin - Sabtu 08.00 - 16.00","['Ability', 'Mutually Beneficial Agreement', 'Good Relations', 'Clients', 'Long Run Relationship Building', 'Basic Data Analysis Ability', 'Needs', 'Prospects', 'Clients', 'Telemarketing', 'Cold Outreach', 'Whatsapp', 'Telephone', 'Direct Message Dm']",https://www.loker.id/penjualan/konsultan-penjualan/sales-executive-b2b-e-materai-pt-datanet-indomedia-jakarta-pusat.html
15784090,Staff Admin Accounting,Confidential Company,Tangerang,Akuntansi,Akuntansi Finansial,Admin Accounting,Full Time,Junior / Entry Level,,,1,1,2,0,0,1,1,0,0,2025-07-09 14:29:00,"Sebuah perusahaan di bidang jasa membuka kesempatan bergabung bagi Anda yang memiliki ketelitian dan kemampuan administrasi keuangan yang baik. Posisi ini berperan dalam mendukung kelancaran proses pencatatan, pelaporan, dan pengarsipan dokumen keuangan perusahaan secara akurat dan tepat waktu.

Tanggung Jawab Pekerjaan :
1. Mengelola dan mencatat transaksi keuangan harian dengan rapi dan akurat
2. Menyusun laporan keuangan dasar dan mendukung proses audit internal
3. Mengarsipkan dan mengorganisir dokumen administrasi serta bukti transaksi
4. Berkoordinasi dengan tim terkait untuk memastikan kelengkapan data akuntansi

Keahlian :
- Menguasai Ms Office dan rumus-rumus Excel.
- Dapat mengorganisir dokumen dan data dengan baik.

Kualifikasi :
- Lulusan D3 Akuntansi/Ekonomi
- Memiliki pengalaman 1 tahun di bidang yg sama.

Waktu Bekerja :
Senin - Jumat, 08.00 - 17.00","['Ms Office Excel Formulas', 'Documents', 'Data']",https://www.loker.id/akuntansi-keuangan/akuntansi-finansial/staff-admin-accounting-confidential-company-tangerang.html
15779062,Admin Online Shop,Barang Onlen Store,Surabaya,Sales / Penjualan,E-Commerce & Marketplace,Admin E-Commerce,Full Time,Staff / Officer,,,1,1,2,1,1,1,1,0,0,2025-07-09 14:13:00,"Barang Onlen Store adalah distributor aksesoris handphone dan komputer yang aktif berjualan melalui marketplace Shopee dengan rating toko 4.8. Kami mencari Admin Online Shop yang cekatan dan bertanggung jawab untuk membantu pengelolaan operasional online shop secara menyeluruh. Posisi ini cocok untuk individu yang terbiasa bekerja dengan target dan memiliki inisiatif tinggi.

Tanggung Jawab Pekerjaan :
1. Mengelola akun dan pesanan di marketplace
2. Memproses dan menyiapkan pesanan harian
3. Memantau serta mencatat stok barang secara berkala
4. Melakukan packing dan pengiriman barang tepat waktu
5. Melakukan live hosting untuk promosi produk

Keahlian :
- Editing foto dan video dasar
- Penggunaan aplikasi marketplace (Shopee, Tokopedia, dll)
- Penguasaan tools penjualan dan manajemen stok

Kualifikasi :
- Pendidikan minimal SMA/SMK atau setara
- Fresh graduate silahkan melamar

Waktu Bekerja :
Jam 8 Pagi sd 5 Sore","['Basic Photo Video Editing', 'Use', 'Shopee Marketplace Applications', 'Tokopedia', 'Mastery', 'Sales Tools', 'Stock Management']",https://www.loker.id/penjualan/e-commerce/admin-online-shop-barang-onlen-store-surabaya.html
15783850,Barista,Odac Corp.,Depok,Restaurant,Barista,Barista,Part Time,Staff / Officer,,,1,1,2,0,1,1,0,0,0,2025-07-09 14:10:00,"PT Oranye Kafah Tahta Abadi (ODAC Corp) adalah perusahaan yang bergerak di bidang Food & Beverage (FNB), dan saat ini membuka lowongan untuk posisi Barista di gerai Djajan Kopi – Depok. Kesempatan terbuka bagi kamu yang ingin berkembang bersama tim profesional di industri kopi.

Tanggung Jawab Pekerjaan :
- Mengoperasikan mesin espresso dan peralatan kopi lainnya
- Membuat minuman berbasis kopi seperti latte, cappuccino, americano
- Menyajikan minuman non-kopi seperti teh, mocktail, atau signature drink (nilai tambah)
- Menjaga kebersihan area kerja dan pelayanan

Keahlian :
Menguasai teknik dasar espresso dan minuman kopi
Mengoperasikan alat-alat kopi (espresso machine, grinder, dll)
Kreatif dalam menyajikan minuman non-kopi
Paham perhitungan HPP dan teknik kalibrasi dasar (nilai tambah)

Kualifikasi :
- Minimal pendidikan SMA/SMK sederajat
- Pengalaman sebagai barista minimal 6 bulan diutamakan
- Bersedia bekerja dalam sistem shift, termasuk akhir pekan & hari libur
- Bersedia ditempatkan di cabang manapun

Waktu Bekerja :
Opening : Jam 09 - Jam 17, Middle : Jam 12 - Jam 20","['Basic Techniques', 'Espresso Coffee Drinks', 'Espresso Machine', 'Grinder', 'Non -Coffee Drinks', 'Calculation', 'Hpp', 'Basic Value', 'Added Value']",https://www.loker.id/restaurant/barista/barista-odac-corp-depok.html
